Year,quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,orig.id
2024,1,31703,34027,"New York City, NY (Metropolitan Area)","West Palm Beach/Palm Beach, FL",11618,14027,EWR,PBI,1056,2527,235.99,UA,0.7752,248.07,B6,0.2033,191.67,1212
2024,1,30977,30693,"Chicago, IL","Nashville, TN",13930,10693,ORD,BNA,409,814,208.25,UA,0.4498,216.93,WN,0.2419,161.66,705
2024,1,34685,30852,"Savannah, GA","Washington, DC (Metropolitan Area)",14685,12264,SAV,IAD,549,151,229.11,UA,0.9607,228.01,AA,0.0102,224.9,1886
2024,1,34576,30852,"Rochester, NY","Washington, DC (Metropolitan Area)",14576,12264,ROC,IAD,296,34,212.7,UA,0.9935,212.84,UA,0.9935,212.84,1875
2024,1,32457,30436,"San Francisco, CA (Metropolitan Area)","Tucson, AZ",14771,15376,SFO,TUS,751,247,253.35,UA,0.7131,274.77,AA,0.1695,194.1,1379
2024,1,30615,32575,"El Paso, TX","Los Angeles, CA (Metropolitan Area)",11540,12892,ELP,LAX,715,323,224.38,WN,0.4759,192.67,WN,0.4759,192.67,365
2024,1,31423,31703,"Des Moines, IA","New York City, NY (Metropolitan Area)",11423,11618,DSM,EWR,1071,53,243.05,G4,0.3299,107.21,G4,0.3299,107.21,959
2024,1,30977,32457,"Chicago, IL","San Francisco, CA (Metropolitan Area)",13232,13796,MDW,OAK,1855,236,207.05,WN,0.9926,207.19,WN,0.9926,207.19,743
2024,1,32575,30198,"Los Angeles, CA (Metropolitan Area)","Pittsburgh, PA",13891,14122,ONT,PIT,2136,37,369.08,WN,0.3959,296.67,WN,0.3959,296.67,1485
2024,1,31066,32467,"Columbus, OH","Miami, FL (Metropolitan Area)",11066,11697,CMH,FLL,990,717,192.32,NK,0.4626,123.77,NK,0.4626,123.77,886
2024,1,33728,30852,"Pensacola, FL","Washington, DC (Metropolitan Area)",14193,11278,PNS,DCA,846,228,257.05,AA,0.8261,252.68,AA,0.8261,252.68,1827
2024,1,32467,31650,"Miami, FL (Metropolitan Area)","Minneapolis/St. Paul, MN",11697,13487,FLL,MSP,1501,1030,228.68,DL,0.6105,268.17,SY,0.2954,149.68,1423
2024,1,30977,30852,"Chicago, IL","Washington, DC (Metropolitan Area)",13930,11278,ORD,DCA,622,1610,211.05,UA,0.6247,208.72,UA,0.6247,208.72,710
2024,1,30194,31295,"Dallas/Fort Worth, TX","Detroit, MI",11259,11433,DAL,DTW,986,42,244.15,WN,0.9399,237.25,WN,0.9399,237.25,61
2024,1,30977,33667,"Chicago, IL","Norfolk, VA (Metropolitan Area)",13232,13931,MDW,ORF,717,87,199.54,WN,0.9459,194.3,WN,0.9459,194.3,783
2024,1,32575,30693,"Los Angeles, CA (Metropolitan Area)","Nashville, TN",14908,10693,SNA,BNA,1797,204,278.86,AA,0.4123,247.57,AA,0.4123,247.57,1506
2024,1,31295,31703,"Detroit, MI","New York City, NY (Metropolitan Area)",11433,12953,DTW,LGA,540,1238,175.8,DL,0.5362,218.85,NK,0.3249,101.51,945
2024,1,32467,33192,"Miami, FL (Metropolitan Area)","Sacramento, CA",13303,14893,MIA,SMF,2552,180,366.33,AA,0.4976,404.44,WN,0.2043,285.59,1443
2024,1,33342,31703,"Milwaukee, WI","New York City, NY (Metropolitan Area)",13342,12197,MKE,HPN,777,7,206.49,DL,0.5522,209.59,AA,0.4328,191.58,1790
2024,1,30721,33195,"Boston, MA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",10721,15304,BOS,TPA,1204,2171,216.94,B6,0.5225,221.25,NK,0.1333,116.03,586
2024,1,30977,31136,"Chicago, IL","Jacksonville, FL",13232,12451,MDW,JAX,864,130,224.16,WN,0.9418,215.98,WN,0.9418,215.98,716
2024,1,31703,32323,"New York City, NY (Metropolitan Area)","Wilmington, NC",12953,12323,LGA,ILM,522,243,182.34,AA,0.7524,182.66,DL,0.2445,181.33,1160
2024,1,30194,33342,"Dallas/Fort Worth, TX","Milwaukee, WI",11259,13342,DAL,MKE,853,125,207.67,WN,0.9886,207.37,WN,0.9886,207.37,136
2024,1,30721,34100,"Boston, MA (Metropolitan Area)","Philadelphia, PA",13296,14100,MHT,PHL,289,54,295.32,AA,0.9817,295.51,AA,0.9817,295.51,617
2024,1,31703,31454,"New York City, NY (Metropolitan Area)","Orlando, FL",15070,13204,SWF,MCO,989,41,114.99,MX,1,114.99,MX,1,114.99,1156
2024,1,31703,30852,"New York City, NY (Metropolitan Area)","Washington, DC (Metropolitan Area)",12478,10821,JFK,BWI,234,42,223.69,DL,1,223.69,DL,1,223.69,1140
2024,1,33195,30852,"Tampa, FL (Metropolitan Area)","Washington, DC (Metropolitan Area)",15304,12264,TPA,IAD,842,496,245.43,UA,0.9588,244.22,UA,0.9588,244.22,1737
2024,1,30977,31703,"Chicago, IL","New York City, NY (Metropolitan Area)",13232,12391,MDW,ISP,773,4,268.81,WN,1,268.81,WN,1,268.81,731
2024,1,30852,34027,"Washington, DC (Metropolitan Area)","West Palm Beach/Palm Beach, FL",11278,14027,DCA,PBI,883,915,222.62,AA,0.5636,236.91,B6,0.3862,201.5,674
2024,1,31703,33195,"New York City, NY (Metropolitan Area)","Tampa, FL (Metropolitan Area)",12197,15304,HPN,TPA,1055,265,193.91,B6,0.8997,191,B6,0.8997,191,1179
2024,1,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",10721,11259,BOS,DAL,1562,52,206.66,WN,0.9536,201.61,WN,0.9536,201.61,455
2024,1,30721,30647,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",13296,10874,MHT,CAK,563,1,255.8,AA,1,255.8,AA,1,255.8,475
2024,1,30721,31453,"Boston, MA (Metropolitan Area)","Houston, TX",14307,12191,PVD,HOU,1609,32,236.53,WN,0.91,235.62,WN,0.91,235.62,525
2024,1,32467,30852,"Miami, FL (Metropolitan Area)","Washington, DC (Metropolitan Area)",13303,10821,MIA,BWI,946,955,189.07,WN,0.5848,213.07,F9,0.1615,109.01,1416
2024,1,32575,31884,"Los Angeles, CA (Metropolitan Area)","Spokane, WA",12954,11884,LGB,GEG,962,41,226.32,WN,0.8355,212.95,WN,0.8355,212.95,1561
2024,1,30977,30466,"Chicago, IL","Phoenix, AZ",13232,14107,MDW,PHX,1444,1270,207.87,WN,0.8395,221.35,F9,0.1542,129.37,693
2024,1,30257,30852,"Albany, NY","Washington, DC (Metropolitan Area)",10257,11278,ALB,DCA,325,132,232.22,AA,0.9624,232.62,UA,0.0225,212.52,181
2024,1,30194,32896,"Dallas/Fort Worth, TX","Lubbock, TX",11259,12896,DAL,LBB,293,218,172.62,WN,0.9995,172.64,WN,0.9995,172.64,118
2024,1,31986,30466,"Grand Rapids, MI","Phoenix, AZ",11986,10466,GRR,AZA,1574,153,149.22,G4,1,149.22,G4,1,149.22,1306
2024,1,32575,30436,"Los Angeles, CA (Metropolitan Area)","Tucson, AZ",12954,15376,LGB,TUS,453,8,224.32,WN,1,224.32,WN,1,224.32,1489
2024,1,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",11042,11618,CLE,EWR,459,431,213.1,UA,0.9911,212.42,UA,0.9911,212.42,396
2024,1,32467,31650,"Miami, FL (Metropolitan Area)","Minneapolis/St. Paul, MN",13303,13487,MIA,MSP,1501,1216,216.72,DL,0.3529,302.78,NK,0.1533,117.04,1424
2024,1,30194,33495,"Dallas/Fort Worth, TX","New Orleans, LA",11259,13495,DAL,MSY,447,670,178.3,WN,0.9982,178.18,WN,0.9982,178.18,138
2024,1,30693,30852,"Nashville, TN","Washington, DC (Metropolitan Area)",10693,10821,BNA,BWI,587,465,233.3,WN,0.9617,230.6,WN,0.9617,230.6,431
2024,1,30423,30721,"Austin, TX","Boston, MA (Metropolitan Area)",10423,10721,AUS,BOS,1698,890,238.61,AA,0.3891,222.93,B6,0.2295,203.48,262
2024,1,32575,34614,"Los Angeles, CA (Metropolitan Area)","Salt Lake City, UT",12954,14869,LGB,SLC,590,547,184.1,WN,0.5169,150.71,WN,0.5169,150.71,1685
2024,1,31650,30852,"Minneapolis/St. Paul, MN","Washington, DC (Metropolitan Area)",13487,10821,MSP,BWI,936,340,233.53,DL,0.5863,255.49,WN,0.3552,197.95,1105
2024,1,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,12892,AUS,LAX,1242,1703,229.75,DL,0.2812,253.54,WN,0.2576,183.56,282
2024,1,30615,31453,"El Paso, TX","Houston, TX",11540,12191,ELP,HOU,677,310,189.99,WN,0.9837,188.78,WN,0.9837,188.78,357
2024,1,31066,31650,"Columbus, OH","Minneapolis/St. Paul, MN",11066,13487,CMH,MSP,626,233,297.7,DL,0.8103,312.95,SY,0.0221,71.55,875
2024,1,30599,31703,"Birmingham, AL","New York City, NY (Metropolitan Area)",10599,12953,BHM,LGA,902,234,301.5,DL,0.7782,311.99,AA,0.1579,273.19,351
2024,1,31057,30977,"Charlotte, NC","Chicago, IL",11057,13232,CLT,MDW,599,202,143.12,WN,0.976,142.19,WN,0.976,142.19,844
2024,1,34100,32457,"Philadelphia, PA","San Francisco, CA (Metropolitan Area)",14100,14771,PHL,SFO,2521,832,359.27,AA,0.6687,358.76,AA,0.6687,358.76,1847
2024,1,30423,32467,"Austin, TX","Miami, FL (Metropolitan Area)",10423,13303,AUS,MIA,1105,612,240.12,AA,0.7796,244.74,WN,0.1761,207.68,280
2024,1,30977,31066,"Chicago, IL","Columbus, OH",13232,11066,MDW,CMH,296,242,163.54,WN,0.9955,163.1,WN,0.9955,163.1,712
2024,1,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",13296,14908,MHT,SNA,2611,1,659.97,AA,0.6667,336.45,AA,0.6667,336.45,577
2024,1,33728,30852,"Pensacola, FL","Washington, DC (Metropolitan Area)",14193,10821,PNS,BWI,846,61,243.36,DL,0.3363,285.68,NK,0.1637,117.17,1826
2024,1,30194,31650,"Dallas/Fort Worth, TX","Minneapolis/St. Paul, MN",11298,13487,DFW,MSP,853,1025,275.73,DL,0.5237,289.21,AA,0.3957,284.16,74
2024,1,30194,34492,"Dallas/Fort Worth, TX","Raleigh/Durham, NC",11298,14492,DFW,RDU,1061,704,287.65,AA,0.8542,298.79,F9,0.0584,108.5,156
2024,1,31503,31703,"Eagle, CO","New York City, NY (Metropolitan Area)",11503,12478,EGE,JFK,1746,138,606.44,AA,0.9849,604.85,AA,0.9849,604.85,1076
2024,1,30194,34100,"Dallas/Fort Worth, TX","Philadelphia, PA",11259,14100,DAL,PHL,1303,41,256.87,WN,0.8803,242.95,WN,0.8803,242.95,151
2024,1,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,11618,AUS,EWR,1559,984,272.43,UA,0.9048,277.41,NK,0.0236,151.91,271
2024,1,30194,35412,"Dallas/Fort Worth, TX","Knoxville, TN",11259,15412,DAL,TYS,772,3,436.67,DL,1,436.67,DL,1,436.67,167
2024,1,30977,31703,"Chicago, IL","New York City, NY (Metropolitan Area)",13232,12953,MDW,LGA,773,816,139.81,WN,0.998,139.46,WN,0.998,139.46,733
2024,1,30994,31703,"Charleston, SC","New York City, NY (Metropolitan Area)",10994,12478,CHS,JFK,677,401,204.68,DL,0.4908,219.9,B6,0.484,188.75,823
2024,1,30721,33495,"Boston, MA (Metropolitan Area)","New Orleans, LA",10721,13495,BOS,MSY,1371,654,246.28,B6,0.4529,218.58,B6,0.4529,218.58,598
2024,1,33105,33195,"Cincinnati, OH","Tampa, FL (Metropolitan Area)",11193,15304,CVG,TPA,776,586,160.37,F9,0.5137,96.64,F9,0.5137,96.64,1731
2024,1,32575,33244,"Los Angeles, CA (Metropolitan Area)","Memphis, TN",10800,13244,BUR,MEM,1619,8,411.99,AA,0.4928,485.64,WN,0.3188,284.14,1609
2024,1,32206,31453,"Harlingen/San Benito, TX","Houston, TX",12206,12266,HRL,IAH,295,58,186.79,UA,0.9981,186.93,UA,0.9981,186.93,1325
2024,1,32467,34057,"Miami, FL (Metropolitan Area)","Portland, OR",13303,14057,MIA,PDX,2700,333,264.92,AS,0.5902,235.55,AS,0.5902,235.55,1465
2024,1,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10721,14908,BOS,SNA,2611,147,357.01,AA,0.6073,322.99,AA,0.6073,322.99,572
2024,1,30397,32575,"Atlanta, GA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10397,12954,ATL,LGB,1947,50,244.82,WN,0.8775,226.81,WN,0.8775,226.81,251
2024,1,31453,30466,"Houston, TX","Phoenix, AZ",12266,14107,IAH,PHX,1020,973,248.45,UA,0.6633,273.2,F9,0.1644,117.25,970
2024,1,31453,30559,"Houston, TX","Seattle, WA",12191,14747,HOU,SEA,1894,70,303.46,WN,0.7397,291.34,WN,0.7397,291.34,971
2024,1,31453,32337,"Houston, TX","Indianapolis, IN",12191,12339,HOU,IND,861,197,233.71,WN,0.9627,230.28,WN,0.9627,230.28,1001
2024,1,30721,31453,"Boston, MA (Metropolitan Area)","Houston, TX",13296,12266,MHT,IAH,1609,8,388.85,AA,0.4805,402,WN,0.1299,234.25,524
2024,1,31703,32323,"New York City, NY (Metropolitan Area)","Wilmington, NC",11618,12323,EWR,ILM,522,117,216.55,UA,0.8521,218.8,AA,0.1311,193.79,1157
2024,1,31603,32457,"Eugene, OR","San Francisco, CA (Metropolitan Area)",11603,14771,EUG,SFO,471,153,176.37,UA,0.967,174.76,UA,0.967,174.76,1086
2024,1,32575,33214,"Los Angeles, CA (Metropolitan Area)","San Antonio, TX",10800,14683,BUR,SAT,1211,35,284.67,WN,0.6435,284.51,WN,0.6435,284.51,1604
2024,1,30785,30852,"Burlington, VT","Washington, DC (Metropolitan Area)",10785,12264,BTV,IAD,441,63,268.05,UA,0.9703,268.34,DL,0.0192,252.88,636
2024,1,32457,30436,"San Francisco, CA (Metropolitan Area)","Tucson, AZ",13796,15376,OAK,TUS,751,83,203.43,WN,0.8823,203.54,DL,0.1019,198.46,1378
2024,1,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",14307,13931,PVD,ORF,487,91,168.26,AA,0.3821,192.13,MX,0.3253,88.7,608
2024,1,30325,30852,"Denver, CO","Washington, DC (Metropolitan Area)",11292,11278,DEN,DCA,1491,864,222.08,F9,0.451,143.74,F9,0.451,143.74,193
2024,1,32575,33316,"Los Angeles, CA (Metropolitan Area)","Omaha, NE",10800,13871,BUR,OMA,1330,27,279.74,WN,0.7265,263.25,WN,0.7265,263.25,1619
2024,1,31453,32457,"Houston, TX","San Francisco, CA (Metropolitan Area)",12266,14831,IAH,SJC,1649,123,311.71,UA,0.652,332.67,NK,0.1094,153.82,1008
2024,1,31135,31703,"Myrtle Beach, SC","New York City, NY (Metropolitan Area)",13577,12391,MYR,ISP,601,24,225.34,WN,1,225.34,WN,1,225.34,907
2024,1,32575,32457,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",13891,14831,ONT,SJC,372,478,174.61,WN,0.997,174.42,WN,0.997,174.42,1575
2024,1,31453,34027,"Houston, TX","West Palm Beach/Palm Beach, FL",12191,14027,HOU,PBI,956,19,271.43,WN,0.4294,210.04,WN,0.4294,210.04,1053
2024,1,33105,32457,"Cincinnati, OH","San Francisco, CA (Metropolitan Area)",11193,13796,CVG,OAK,2036,22,267.91,DL,0.4608,313.57,AS,0.1176,199.32,1720
2024,1,30721,30559,"Boston, MA (Metropolitan Area)","Seattle, WA",14307,14747,PVD,SEA,2496,31,326.98,AA,0.5233,309.11,AA,0.5233,309.11,472
2024,1,30140,30852,"Albuquerque, NM","Washington, DC (Metropolitan Area)",10140,10821,ABQ,BWI,1670,172,309.43,WN,0.8202,300.46,WN,0.8202,300.46,5
2024,1,31423,31703,"Des Moines, IA","New York City, NY (Metropolitan Area)",11423,12478,DSM,JFK,1071,5,411.83,DL,0.5714,459.88,AA,0.4286,347.78,962
2024,1,30647,33195,"Cleveland, OH (Metropolitan Area)","Tampa, FL (Metropolitan Area)",11042,15304,CLE,TPA,927,786,154.48,F9,0.5234,107.79,F9,0.5234,107.79,425
2024,1,32575,31884,"Los Angeles, CA (Metropolitan Area)","Spokane, WA",13891,11884,ONT,GEG,962,92,255.36,WN,0.5113,235,WN,0.5113,235,1562
2024,1,31986,31453,"Grand Rapids, MI","Houston, TX",11986,12191,GRR,HOU,1061,26,297.74,WN,0.6765,216.71,WN,0.6765,216.71,1308
2024,1,30994,30852,"Charleston, SC","Washington, DC (Metropolitan Area)",10994,12264,CHS,IAD,472,161,239.66,UA,0.9699,238.2,UA,0.9699,238.2,815
