"","year","quarter","statecode1","mean.marketshare","median.marketshare","sd.marketshare","min.marketshare","max.marketshare","iqr.marketshare","q1.marketshare","q3.marketshare"
"244",2020,3,"CO",0.725719230769231,0.7455,0.227746631183393,0.2766,1,0.381225,0.5665,0.947725
"245",2020,3,"CT",0.673384615384615,0.5405,0.25913702889319,0.4103,1,0.5387,0.4494,0.9881
"246",2020,3,"DC",0.8781,0.9056,0.0587898800815242,0.8106,0.9181,0.0537500000000001,0.8581,0.91185
"247",2020,3,"FL",0.727193913043478,0.7484,0.1917484505699,0.3113,1,0.32425,0.57465,0.8989
"248",2020,3,"GA",0.657307894736842,0.63575,0.161379436014695,0.4101,1,0.1975,0.5336,0.7311
"249",2020,3,"IA",0.640983333333333,0.57645,0.202966364581709,0.4291,1,0.24145,0.48105,0.7225
"250",2020,3,"ID",0.677370588235294,0.7061,0.216602907888796,0.3682,1,0.3398,0.4906,0.8304
"251",2020,3,"IL",0.805737404580153,0.9674,0.218019614620717,0.3594,1,0.40615,0.5919,0.99805
"252",2020,3,"IN",0.720086363636364,0.7441,0.216327105263907,0.3738,1,0.36825,0.5359,0.90415
"253",2020,3,"KY",0.702963636363636,0.7541,0.234997464976656,0.3931,1,0.41545,0.46035,0.8758
"254",2020,3,"LA",0.733321428571429,0.76575,0.194534170138946,0.4168,1,0.352625,0.54975,0.902375
"255",2020,3,"MA",0.696694827586207,0.6592,0.205708161105353,0.2776,1,0.3856,0.5389,0.9245
"256",2020,3,"ME",0.969833333333333,0.9754,0.0187793326114996,0.9489,0.9852,0.0181499999999999,0.96215,0.9803
"257",2020,3,"MI",0.643879545454546,0.61235,0.218185612873317,0.2358,1,0.283375,0.498625,0.782
"258",2020,3,"MN",0.686821428571429,0.6744,0.198168421681277,0.3822,1,0.297175,0.53735,0.834525
"259",2020,3,"MO",0.714671428571429,0.7221,0.183993258445627,0.3,1,0.286625,0.56805,0.854675
"260",2020,3,"MT",0.632582608695652,0.6216,0.20231746577229,0.375,0.9714,0.36225,0.4458,0.80805
"261",2020,3,"NC",0.80498,0.8247,0.16724386875567,0.3476,1,0.2749,0.6807,0.9556
"262",2020,3,"ND",0.68205,0.68205,0.449649202156526,0.3641,1,0.31795,0.523075,0.841025
"263",2020,3,"NE",0.66039,0.57105,0.242281316975857,0.4007,1,0.4097,0.490225,0.899925
"264",2020,3,"NM",0.780095833333333,0.80945,0.203526756021577,0.4037,1,0.3452,0.646875,0.992075
"265",2020,3,"NV",0.719874074074074,0.7179,0.233924176723656,0.3118,1,0.40215,0.5389,0.94105
"266",2020,3,"NY",0.776435135135135,0.84985,0.228649954030638,0.2658,1,0.42265,0.57735,1
"267",2020,3,"OH",0.699184375,0.73105,0.229102363202135,0.2455,1,0.414425,0.4986,0.913025
"268",2020,3,"OK",0.657457142857143,0.6141,0.18626906038616,0.3709,0.975,0.1519,0.5846,0.7365
"269",2020,3,"OR",0.592473684210526,0.4865,0.206119835268778,0.3141,1,0.2843,0.44115,0.72545
"270",2020,3,"PA",0.72282,0.7821,0.185531092332855,0.3804,1,0.237075,0.5846,0.821675
"271",2020,3,"SC",0.773406818181818,0.79385,0.186981321536655,0.4573,1,0.377325,0.554625,0.93195
"272",2020,3,"TN",0.737788636363636,0.78855,0.218206953415851,0.2906,1,0.407225,0.525025,0.93225
"273",2020,3,"TX",0.839417725752508,0.9177,0.176312592827175,0.2864,1,0.2463,0.73365,0.97995
"274",2020,3,"UT",0.670557142857143,0.6287,0.139095301348187,0.5016,0.8734,0.15,0.59755,0.74755
"275",2020,3,"VA",0.74485,0.84795,0.258926678302646,0.3915,1,0.487075,0.50295,0.990025
"276",2020,3,"WA",0.4861,0.4732,0.123929065732512,0.3214,0.662,0.17485,0.3991,0.57395
"277",2020,3,"WI",0.666773333333333,0.6593,0.267866708502213,0.2537,1,0.4876,0.45385,0.94145
"278",2020,3,"WY",0.7242,0.6484,0.197707538827155,0.4851,1,0.316725,0.574825,0.89155
"279",2020,4,"AL",0.664364,0.5764,0.226558218934266,0.3328,1,0.4277,0.4818,0.9095
"280",2020,4,"AR",0.583083333333333,0.53865,0.158499557307479,0.4471,0.8462,0.20095,0.45715,0.6581
"281",2020,4,"AZ",0.669311428571429,0.6487,0.225479546185234,0.3357,1,0.35865,0.50845,0.8671
"282",2020,4,"CA",0.637786206896552,0.6094,0.214040896077441,0.2662,1,0.3536,0.4493,0.8029
"283",2020,4,"CO",0.731296296296296,0.7666,0.222701805597809,0.3246,1,0.37695,0.57415,0.9511
"284",2020,4,"CT",0.63815,0.5182,0.239564496914334,0.3726,1,0.34925,0.455425,0.804675
"285",2020,4,"DC",0.8084,0.8372,0.135416727179474,0.6609,0.9271,0.1331,0.74905,0.88215
"286",2020,4,"FL",0.684012781954887,0.6643,0.202357890057979,0.2239,1,0.3832,0.506,0.8892
"287",2020,4,"GA",0.65757027027027,0.6481,0.149775144178912,0.3965,1,0.1993,0.5561,0.7554
"288",2020,4,"IA",0.683230769230769,0.664,0.264190923338329,0.3719,1,0.5788,0.4212,1
"289",2020,4,"ID",0.71505,0.75315,0.210789620785202,0.3884,1,0.337325,0.51945,0.856775
"290",2020,4,"IL",0.7888890625,0.84165,0.217423294550716,0.3418,1,0.404375,0.590375,0.99475
"291",2020,4,"IN",0.704752,0.7303,0.216424908301548,0.3161,1,0.3345,0.5409,0.8754
"292",2020,4,"KY",0.687693333333333,0.6964,0.224425156046881,0.2924,1,0.3742,0.49205,0.86625
"293",2020,4,"LA",0.679376923076923,0.7771,0.209613271501934,0.3101,0.9583,0.35,0.5057,0.8557
"294",2020,4,"MA",0.670808383233533,0.6372,0.214386039436344,0.306,1,0.3969,0.4931,0.89
"295",2020,4,"ME",0.966233333333333,0.9783,0.0259931401206805,0.9364,0.984,0.0238,0.95735,0.98115
"296",2020,4,"MI",0.624857894736842,0.60445,0.208211015145406,0.3158,1,0.36285,0.44535,0.8082
"297",2020,4,"MN",0.678138461538462,0.6578,0.167522289753043,0.4097,1,0.2235,0.5665,0.79
"298",2020,4,"MO",0.729175,0.7422,0.188381161331075,0.4175,1,0.277425,0.584,0.861425
"299",2020,4,"MT",0.629811111111111,0.5617,0.230623266630041,0.3669,1,0.1798,0.5172,0.697
"300",2020,4,"NC",0.790397674418605,0.8285,0.174608601065043,0.3499,1,0.25895,0.6719,0.93085
"301",2020,4,"ND",0.85595,0.8921,0.162724549469341,0.6706,1,0.293275,0.706725,1
"302",2020,4,"NE",0.641785714285714,0.5263,0.250742732886196,0.4342,1,0.3305,0.46775,0.79825
"303",2020,4,"NM",0.718331818181818,0.69985,0.192076146572788,0.4148,0.999,0.3244,0.545,0.8694
"304",2020,4,"NV",0.682080769230769,0.6625,0.249208229429497,0.3334,1,0.4871,0.4357,0.9228
"305",2020,4,"NY",0.748880272108844,0.7722,0.220360096218451,0.2903,1,0.45105,0.53975,0.9908
"306",2020,4,"OH",0.688996666666667,0.7066,0.226762956578429,0.3059,1,0.4199,0.4911,0.911
"307",2020,4,"OK",0.549675,0.52105,0.127861340912725,0.4271,0.7295,0.082725,0.494,0.576725
"308",2020,4,"OR",0.591163636363636,0.61535,0.21448421530434,0.2779,1,0.328575,0.41225,0.740825
"309",2020,4,"PA",0.69337,0.71475,0.186295327370281,0.4116,1,0.232,0.58295,0.81495
"310",2020,4,"SC",0.7262575,0.7714,0.197636733437502,0.3732,1,0.34395,0.542425,0.886375
"311",2020,4,"TN",0.683883783783784,0.6614,0.209307107584251,0.3742,1,0.3438,0.5163,0.8601
"312",2020,4,"TX",0.837498717948718,0.90775,0.174181294836787,0.2866,1,0.253075,0.7234,0.976475
"313",2020,4,"UT",0.6212,0.5836,0.128554916929173,0.4911,0.886,0.08045,0.5567,0.63715
"314",2020,4,"VA",0.743966666666667,0.94265,0.285486987444262,0.3444,1,0.557375,0.442625,1
"315",2020,4,"WA",0.672842857142857,0.5718,0.215517608384581,0.4766,1,0.26835,0.5312,0.79955
"316",2020,4,"WI",0.641785714285714,0.6194,0.251806184915909,0.3704,1,0.40525,0.42305,0.8283
"317",2021,1,"AL",0.68217,0.7176,0.21257323963878,0.3641,0.9797,0.353575,0.4887,0.842275
"318",2021,1,"AR",0.55212,0.5361,0.0737896469702898,0.4655,0.6667,0.0405,0.5259,0.5664
"319",2021,1,"AZ",0.703885294117647,0.6625,0.221938644445702,0.3265,1,0.448625,0.5251,0.973725
"320",2021,1,"CA",0.63625243902439,0.58975,0.210568319356155,0.2624,1,0.3319,0.469975,0.801875
"321",2021,1,"CO",0.736065217391304,0.73075,0.206880204968309,0.3333,1,0.400725,0.552725,0.95345
"322",2021,1,"CT",0.683072727272727,0.6667,0.25483198422062,0.3521,1,0.45985,0.45925,0.9191
"323",2021,1,"DC",0.777766666666667,0.8901,0.24283808048437,0.4991,0.9441,0.2225,0.6946,0.9171
"324",2021,1,"FL",0.680423648648649,0.66985,0.210576306515022,0.262,1,0.36725,0.50175,0.869
"325",2021,1,"GA",0.667428947368421,0.66905,0.147654426550453,0.3938,1,0.13515,0.58155,0.7167
"326",2021,1,"IA",0.77843,0.8647,0.262051458263025,0.3395,1,0.361675,0.638325,1
"327",2021,1,"ID",0.723992857142857,0.7086,0.197248903533213,0.4312,1,0.33315,0.562675,0.895825
"328",2021,1,"IL",0.789802941176471,0.90985,0.222065103213809,0.2679,1,0.406475,0.585475,0.99195
"329",2021,1,"IN",0.679216,0.7108,0.221631126875265,0.2911,1,0.3897,0.4713,0.861
"330",2021,1,"KY",0.69861,0.6672,0.190212410215527,0.4104,1,0.233175,0.61155,0.844725
"331",2021,1,"LA",0.649423076923077,0.6538,0.175919906746632,0.3524,0.9434,0.3084,0.5036,0.812
"332",2021,1,"MA",0.690457692307692,0.6617,0.209071099200946,0.2627,1,0.374875,0.5164,0.891275
"333",2021,1,"ME",0.85715,0.85715,0.202020407384997,0.7143,1,0.14285,0.785725,0.928575
"334",2021,1,"MI",0.634497142857143,0.6475,0.220151880041289,0.2405,1,0.34695,0.45355,0.8005
"335",2021,1,"MN",0.6857,0.7144,0.155148955308546,0.4424,0.8912,0.2523,0.5556,0.8079
"336",2021,1,"MO",0.726735714285714,0.69955,0.17682615906336,0.3626,1,0.243925,0.616425,0.86035
"337",2021,1,"MT",0.741578947368421,0.6909,0.232749069884637,0.4111,1,0.44575,0.55425,1
"338",2021,1,"NC",0.77646976744186,0.7939,0.188475064076169,0.2977,1,0.32085,0.63275,0.9536
"339",2021,1,"ND",0.867116666666667,0.9016,0.151129830499034,0.6761,1,0.25665,0.74335,1
"340",2021,1,"NE",0.645485714285714,0.5646,0.250328400496704,0.395,1,0.2878,0.4958,0.7836
"341",2021,1,"NJ",1,1,NA,1,1,0,1,1
"342",2021,1,"NM",0.74414375,0.7278,0.169070841045009,0.4266,1,0.231925,0.648225,0.88015
"343",2021,1,"NV",0.706352173913044,0.6823,0.218754262025109,0.381,1,0.42815,0.49495,0.9231
"344",2021,1,"NY",0.734904635761589,0.7143,0.21809202746784,0.283,1,0.4396,0.55225,0.99185
"345",2021,1,"OH",0.680995614035088,0.68785,0.218770518386519,0.2474,1,0.379925,0.4804,0.860325
"346",2021,1,"OK",0.5025,0.47675,0.124119485443127,0.3926,0.6639,0.15505,0.4121,0.56715
"347",2021,1,"OR",0.636709523809524,0.6667,0.212037088512274,0.2967,1,0.2503,0.4711,0.7214
"348",2021,1,"PA",0.730955555555556,0.7031,0.199731670692902,0.3702,1,0.1672,0.6784,0.8456
"349",2021,1,"SC",0.746424242424242,0.8,0.199855863734191,0.3072,1,0.2932,0.6098,0.903
"350",2021,1,"SD",0.7682,0.7682,0.327814703758083,0.5364,1,0.2318,0.6523,0.8841
"351",2021,1,"TN",0.700678787878788,0.672,0.206616567821859,0.307,1,0.3532,0.5357,0.8889
"352",2021,1,"TX",0.837474917491749,0.9106,0.175794906365014,0.2534,1,0.2401,0.73565,0.97575
"353",2021,1,"UT",0.632514285714286,0.6365,0.12804951423273,0.495,0.8897,0.0883,0.55745,0.64575
"354",2021,1,"VA",0.745581818181818,0.9828,0.296192477346005,0.329,1,0.5643,0.4357,1
"355",2021,1,"WA",0.702585714285714,0.6518,0.21776382029293,0.4704,1,0.32455,0.5367,0.86125
"356",2021,1,"WI",0.69632,0.72755,0.238939010349224,0.3395,1,0.371625,0.484925,0.85655
"357",2021,1,"WY",0.741,0.8444,0.227186454261692,0.4194,1,0.4205,0.5,0.9205
"358",2021,2,"AL",0.676369230769231,0.64755,0.197282582645769,0.3467,1,0.3168,0.528875,0.845675
"359",2021,2,"AR",0.55378,0.5525,0.111566872323284,0.3767,0.6761,0.0616,0.551,0.6126
"360",2021,2,"AZ",0.674472413793103,0.6729,0.219165134897592,0.3404,1,0.3543,0.4914,0.8457
"361",2021,2,"CA",0.64094214559387,0.6131,0.199891107629191,0.2106,1,0.3056,0.4706,0.7762
"362",2021,2,"CO",0.705333333333333,0.7116,0.207518015282208,0.2962,1,0.3722,0.511,0.8832
"363",2021,2,"CT",0.64638,0.5857,0.239083369201146,0.3636,1,0.4475,0.42965,0.87715
"364",2021,2,"DC",0.8425,0.8839,0.107929189749576,0.72,0.9236,0.1018,0.80195,0.90375
"365",2021,2,"FL",0.678072463768116,0.68055,0.205455556764874,0.2387,1,0.35475,0.507875,0.862625
"366",2021,2,"GA",0.67215,0.637,0.152017006072134,0.3668,1,0.1891,0.5746,0.7637
"367",2021,2,"IA",0.6608,0.6078,0.267939668582313,0.2768,1,0.41675,0.47775,0.8945
"368",2021,2,"ID",0.695733333333333,0.7069,0.171471462419385,0.4745,1,0.212775,0.553475,0.76625
"369",2021,2,"IL",0.768533566433566,0.8032,0.226032518520544,0.317,1,0.44625,0.5366,0.98285
"370",2021,2,"IN",0.6945625,0.7026,0.206495734901738,0.33,1,0.350575,0.53045,0.881025
"371",2021,2,"KY",0.740425,0.74965,0.202081255934339,0.3869,1,0.300125,0.584875,0.885
"372",2021,2,"LA",0.658971428571429,0.6279,0.185436032630668,0.3574,1,0.2408,0.52115,0.76195
"373",2021,2,"MA",0.644009604519774,0.5668,0.203361361274707,0.3049,1,0.3233,0.4844,0.8077
"374",2021,2,"ME",0.966866666666667,0.9549,0.0228368853684852,0.9525,0.9932,0.02035,0.9537,0.97405
"375",2021,2,"MI",0.667341025641026,0.6709,0.207437362413901,0.316,1,0.34355,0.4887,0.83225
"376",2021,2,"MN",0.688121428571429,0.6281,0.150909734500571,0.4721,1,0.1538,0.6216,0.7754
"377",2021,2,"MO",0.704164285714286,0.7062,0.185591888420855,0.265,1,0.25825,0.58535,0.8436
"378",2021,2,"MT",0.636728571428571,0.5316,0.193734618437058,0.4676,1,0.20935,0.5098,0.71915
"379",2021,2,"NC",0.761460869565217,0.7424,0.183051131263931,0.3414,1,0.293925,0.633525,0.92745
"380",2021,2,"ND",0.7218,0.7218,0.393434213052195,0.4436,1,0.2782,0.5827,0.8609
"381",2021,2,"NE",0.6498,0.6144,0.246376550110688,0.3028,1,0.30815,0.496475,0.804625
"382",2021,2,"NJ",1,1,NA,1,1,0,1,1
"383",2021,2,"NM",0.7186,0.6917,0.204467120775593,0.4052,1,0.362525,0.54265,0.905175
"384",2021,2,"NV",0.689575,0.72345,0.235241393595748,0.3074,1,0.41895,0.48315,0.9021
"385",2021,2,"NY",0.735918,0.7156,0.224683870995288,0.273,1,0.444225,0.54365,0.987875
"386",2021,2,"OH",0.70188125,0.6822,0.221280837968335,0.263,1,0.356875,0.538175,0.89505
"387",2021,2,"OK",0.55905,0.56395,0.115274411731312,0.4146,0.6937,0.10015,0.511425,0.611575
"388",2021,2,"OR",0.602573684210526,0.6077,0.178489821814097,0.2637,1,0.23045,0.4944,0.72485
"389",2021,2,"PA",0.687141666666667,0.67145,0.212660290169913,0.308,1,0.2743,0.54305,0.81735
"390",2021,2,"SC",0.752579591836735,0.8294,0.188777459348735,0.3672,1,0.2898,0.6198,0.9096
"391",2021,2,"TN",0.712561904761905,0.6654,0.211659209467438,0.3167,1,0.364175,0.5607,0.924875
"392",2021,2,"TX",0.817588118811881,0.9051,0.189475543488399,0.2792,1,0.3057,0.66945,0.97515
"393",2021,2,"UT",0.619242857142857,0.5931,0.0878976271417088,0.5313,0.7913,0.0850000000000001,0.56225,0.64725
"394",2021,2,"VA",0.736954545454545,0.9907,0.3057078846338,0.3223,1,0.553,0.447,1
"395",2021,2,"WA",0.59865,0.5731,0.124337243012703,0.4763,0.7721,0.0786,0.546575,0.625175
"396",2021,2,"WI",0.740363636363636,0.7729,0.187723676038625,0.4253,1,0.2267,0.6372,0.8639
"397",2021,2,"WV",1,1,0,1,1,0,1,1
"398",2021,3,"AL",0.681526923076923,0.69755,0.194861005966186,0.3791,1,0.33025,0.530325,0.860575
"399",2021,3,"AR",0.5747,0.5904,0.181817160906225,0.3078,0.8108,0.0989,0.5328,0.6317
"400",2021,3,"AZ",0.649625925925926,0.6326,0.22302463229358,0.3305,1,0.35515,0.4426,0.79775
"401",2021,3,"CA",0.638182971014493,0.6046,0.204944266747317,0.1958,1,0.332975,0.4722,0.805175
"402",2021,3,"CO",0.673597222222222,0.6323,0.207073625948579,0.3061,1,0.325925,0.5314,0.857325
"403",2021,3,"CT",0.65338,0.551,0.230752641835984,0.396,1,0.39025,0.4721,0.86235
"404",2021,3,"DC",0.786733333333333,0.8036,0.13131493949027,0.6478,0.9088,0.1305,0.7257,0.8562
"405",2021,3,"FL",0.698940151515152,0.7022,0.202907626807793,0.2559,1,0.343225,0.5219,0.865125
"406",2021,3,"GA",0.673768421052632,0.6589,0.163220482791974,0.4103,1,0.240925,0.546425,0.78735
"407",2021,3,"IA",0.632257142857143,0.5728,0.27456017055055,0.3032,1,0.4316,0.40545,0.83705
"408",2021,3,"ID",0.687611111111111,0.66965,0.192431704887089,0.3982,1,0.264275,0.534775,0.79905
"409",2021,3,"IL",0.764806293706294,0.7805,0.226504998613121,0.3463,1,0.4502,0.5354,0.9856
"410",2021,3,"IN",0.687,0.74255,0.203893130270317,0.4004,1,0.353125,0.5012,0.854325
"411",2021,3,"KY",0.740823076923077,0.7375,0.212852472986363,0.2775,1,0.3133,0.6,0.9133
"412",2021,3,"LA",0.676935714285714,0.67685,0.180962986471067,0.4048,1,0.254475,0.52215,0.776625
"413",2021,3,"MA",0.620270157068063,0.5628,0.20915558827034,0.2821,1,0.2961,0.46565,0.76175
"414",2021,3,"ME",0.976566666666667,0.9867,0.0221156807115072,0.9512,0.9918,0.0203,0.96895,0.98925
"415",2021,3,"MI",0.681611627906977,0.6662,0.199117973178026,0.3267,1,0.2643,0.5714,0.8357
"416",2021,3,"MN",0.666021428571429,0.62675,0.177282530609591,0.4265,1,0.21585,0.5355,0.75135
"417",2021,3,"MO",0.692578571428571,0.6758,0.199517605938336,0.2921,1,0.29445,0.55625,0.8507
"418",2021,3,"MS",0.6237,0.5981,0.127541679462049,0.5109,0.7621,0.1256,0.5545,0.6801
"419",2021,3,"MT",0.598176,0.554,0.240748854756708,0.2929,1,0.4527,0.3883,0.841
"420",2021,3,"NC",0.766945098039216,0.8077,0.190190164113421,0.3587,1,0.3369,0.60435,0.94125
"421",2021,3,"ND",0.72255,0.72255,0.392373552880415,0.4451,1,0.27745,0.583825,0.861275
"422",2021,3,"NE",0.62974,0.58475,0.260768723414276,0.2953,1,0.379425,0.43025,0.809675
"423",2021,3,"NM",0.693488888888889,0.6566,0.198418951353973,0.379,1,0.2784,0.5641,0.8425
"424",2021,3,"NV",0.668788888888889,0.6511,0.234918647675405,0.2662,1,0.3921,0.4855,0.8776
"425",2021,3,"NY",0.743629032258065,0.7568,0.225427051589668,0.2615,1,0.4421,0.5417,0.9838
"426",2021,3,"OH",0.705862773722628,0.7472,0.218362002124137,0.2765,1,0.3963,0.5122,0.9085
"427",2021,3,"OK",0.538675,0.54305,0.0615347801382817,0.4622,0.6064,0.067625,0.50705,0.574675
"428",2021,3,"OR",0.61616,0.5938,0.195582601901771,0.295,1,0.3084,0.4495,0.7579
"429",2021,3,"PA",0.670516666666667,0.63955,0.225433948533745,0.3694,1,0.366125,0.496125,0.86225
"430",2021,3,"SC",0.767852380952381,0.8018,0.173533383641578,0.3314,1,0.265875,0.6506,0.916475
"431",2021,3,"TN",0.694378378378378,0.6409,0.209196454897643,0.3935,1,0.3926,0.5008,0.8934
"432",2021,3,"TX",0.813994,0.8878,0.189217388642134,0.3386,1,0.306925,0.66655,0.973475
"433",2021,3,"UT",0.597071428571429,0.6126,0.0718545687317032,0.4629,0.6891,0.06115,0.57315,0.6343
"434",2021,3,"VA",0.747755555555556,0.9932,0.297802061406193,0.3894,1,0.5512,0.4488,1
"435",2021,3,"VT",0.955666666666667,0.9709,0.034012693708869,0.9167,0.9794,0.03135,0.9438,0.97515
"436",2021,3,"WA",0.61145,0.6066,0.126952944038333,0.47,0.7626,0.15145,0.5333,0.68475
"437",2021,3,"WI",0.71777,0.76345,0.199522459097242,0.2904,1,0.281775,0.578775,0.86055
"438",2021,3,"WY",0.69887,0.7297,0.198506070716014,0.4,1,0.25415,0.531525,0.785675
"439",2021,4,"AL",0.7042,0.7342,0.194151690929822,0.3122,0.966,0.27395,0.6116,0.88555
"440",2021,4,"AR",0.6308,0.60835,0.124473843749511,0.4753,0.8,0.219425,0.521025,0.74045
"441",2021,4,"AZ",0.705102941176471,0.6488,0.241011461421531,0.3288,1,0.478475,0.521525,1
"442",2021,4,"CA",0.635250381679389,0.59885,0.209632213193209,0.2643,1,0.371,0.457325,0.828325
"443",2021,4,"CO",0.68018,0.6458,0.202481776667316,0.3796,1,0.34805,0.5043,0.85235
"444",2021,4,"CT",0.66255,0.59605,0.241651227160624,0.3606,1,0.47685,0.42345,0.9003
"445",2021,4,"DC",0.804233333333333,0.9094,0.20436663948241,0.5687,0.9346,0.18295,0.73905,0.922
"446",2021,4,"FL",0.662705882352941,0.65495,0.204805233499648,0.2603,1,0.3323,0.514675,0.846975
"447",2021,4,"GA",0.664910810810811,0.6317,0.157343775754775,0.4224,0.9737,0.2371,0.557,0.7941
"448",2021,4,"IA",0.6026125,0.5573,0.227183590589931,0.2771,1,0.36975,0.4088,0.77855
"449",2021,4,"ID",0.68645,0.6689,0.205502605601707,0.4367,1,0.3497,0.497075,0.846775
"450",2021,4,"IL",0.766931060606061,0.73885,0.219362682058236,0.3595,1,0.429025,0.5542,0.983225
"451",2021,4,"IN",0.673480952380952,0.7099,0.204910823577105,0.3641,1,0.3128,0.5148,0.8276
"452",2021,4,"KY",0.735738461538462,0.7817,0.202188441552518,0.3512,1,0.328,0.5802,0.9082
"453",2021,4,"LA",0.6782,0.65365,0.188116261105487,0.4518,1,0.2781,0.522275,0.800375
"454",2021,4,"MA",0.61612311827957,0.5674,0.206875544915966,0.2954,1,0.28595,0.46405,0.75
"455",2021,4,"ME",0.967766666666667,0.9676,0.0175505935322237,0.9503,0.9854,0.0175500000000001,0.95895,0.9765
"456",2021,4,"MI",0.629317073170732,0.6063,0.209254407244434,0.258,1,0.3203,0.4674,0.7877
"457",2021,4,"MN",0.68218,0.6488,0.150692303339335,0.4732,0.9731,0.24585,0.56685,0.8127
"458",2021,4,"MO",0.67562,0.6923,0.1968851441831,0.3066,1,0.3595,0.5064,0.8659
"459",2021,4,"MS",0.636,0.6267,0.188921756290799,0.4519,0.8294,0.18875,0.5393,0.72805
"460",2021,4,"MT",0.57084,0.5305,0.105397594849218,0.4568,0.723,0.1153,0.5143,0.6296
"461",2021,4,"NC",0.7597,0.78375,0.181002154683308,0.3684,1,0.3335,0.599275,0.932775
"462",2021,4,"ND",0.8196,0.8323,0.209337813115548,0.6138,1,0.3481,0.6519,1
"463",2021,4,"NE",0.637971428571429,0.5963,0.268068210935735,0.3741,1,0.4116,0.41805,0.82965
"464",2021,4,"NM",0.703886956521739,0.685,0.203669800288131,0.3462,0.9992,0.3039,0.5844,0.8883
"465",2021,4,"NV",0.714962962962963,0.6621,0.248387044670438,0.3011,1,0.4436,0.54205,0.98565
"466",2021,4,"NY",0.702568095238095,0.6667,0.230287374829633,0.2779,1,0.438925,0.51255,0.951475
"467",2021,4,"OH",0.689180327868852,0.7154,0.217710228461483,0.283,1,0.358825,0.50605,0.864875
"468",2021,4,"OK",0.45414,0.4502,0.117694405134654,0.3076,0.6297,0.0746,0.4043,0.4789
"469",2021,4,"OR",0.622172727272727,0.6513,0.229834953580707,0.2545,1,0.31805,0.46845,0.7865
"470",2021,4,"PA",0.723046153846154,0.7204,0.225534692879627,0.4226,1,0.4406,0.5161,0.9567
"471",2021,4,"SC",0.749902,0.8108,0.174109406713487,0.374,1,0.274625,0.614425,0.88905
"472",2021,4,"TN",0.695895121951219,0.6975,0.206439292470231,0.3272,1,0.3848,0.5175,0.9023
"473",2021,4,"TX",0.821741721854305,0.89605,0.184917898045655,0.3036,1,0.308375,0.667825,0.9762
"474",2021,4,"UT",0.6424,0.6761,0.0763136291890249,0.5114,0.7177,0.0878,0.604,0.6918
"475",2021,4,"VA",0.738233333333333,0.9906,0.309783819784055,0.3365,1,0.5909,0.401,0.9919
"476",2021,4,"VT",0.886183333333333,0.95605,0.140290604342082,0.6793,0.9987,0.192525,0.790375,0.9829
"477",2021,4,"WA",0.5759,0.57385,0.156530401732912,0.3868,0.7691,0.1171,0.516325,0.633425
"478",2021,4,"WI",0.695857894736842,0.7592,0.199986408748721,0.352,1,0.31815,0.52905,0.8472
"479",2022,1,"AL",0.708372,0.7409,0.184587419488256,0.3787,0.9688,0.2732,0.5646,0.8378
"480",2022,1,"AR",0.61575,0.61625,0.0594045172244222,0.5556,0.6749,0.0923,0.56985,0.66215
"481",2022,1,"AZ",0.709266666666667,0.6927,0.22896860410691,0.3312,1,0.4776,0.5224,1
"482",2022,1,"CA",0.643576356589147,0.6218,0.216150362941873,0.2489,1,0.358625,0.461375,0.82
"483",2022,1,"CO",0.71,0.6967,0.203678390990605,0.3053,1,0.3349,0.5639,0.8988
"484",2022,1,"CT",0.627371428571429,0.5584,0.253236859112545,0.3342,1,0.4547,0.409175,0.863875
"485",2022,1,"DC",0.793166666666667,0.8956,0.217648807332669,0.5432,0.9407,0.19875,0.7194,0.91815
"486",2022,1,"FL",0.649446043165468,0.6462,0.208802424213462,0.2386,1,0.36995,0.4638,0.83375
"487",2022,1,"GA",0.684076315789474,0.69335,0.161156134522294,0.4064,1,0.2465,0.55875,0.80525
"488",2022,1,"IA",0.6574,0.6458,0.256041182513394,0.3548,1,0.4743,0.42355,0.89785
"489",2022,1,"ID",0.663541666666667,0.57345,0.210697915847367,0.423,1,0.336825,0.49985,0.836675
"490",2022,1,"IL",0.765370634920635,0.82255,0.232632956243937,0.2986,1,0.4252,0.562175,0.987375
"491",2022,1,"IN",0.672608695652174,0.681,0.199845010202324,0.4003,1,0.33875,0.49955,0.8383
"492",2022,1,"KY",0.740446153846154,0.7934,0.173196889961418,0.4882,1,0.2846,0.5817,0.8663
"493",2022,1,"LA",0.647476923076923,0.6248,0.140301402664918,0.4678,0.9176,0.1886,0.5257,0.7143
"494",2022,1,"MA",0.618365573770492,0.5603,0.213710024256382,0.3,1,0.30665,0.4523,0.75895
"495",2022,1,"ME",0.8134,0.9598,0.264969953013545,0.3715,1,0.297175,0.68735,0.984525
"496",2022,1,"MI",0.6407125,0.63405,0.195856152325747,0.2728,1,0.31065,0.458125,0.768775
"497",2022,1,"MN",0.679626666666667,0.6968,0.152923078080203,0.4746,0.9611,0.25525,0.5376,0.79285
"498",2022,1,"MO",0.666716,0.6875,0.197386308373538,0.2788,1,0.3283,0.5241,0.8524
"499",2022,1,"MT",0.646394444444444,0.5908,0.22319928703297,0.2877,1,0.35095,0.506375,0.857325
"500",2022,1,"NC",0.752985714285714,0.7583,0.176973514032438,0.3612,1,0.299475,0.62365,0.923125
